,User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
998,999,standard,10,26-08-22,01-07-23,canada,50,es nan,tablet,1 month
999,1000,basic,10,20-08-22,02-07-23,united states,49,es nan,smartphone,1 month
1000,1001,premium,12,12-08-22,03-07-23,united states,34,es nan,laptop,1 month
1001,1002,basic,13,12-08-22,03-07-23,canada,38,es nan,tablet,1 month
1002,1003,standard,13,11-08-22,01-07-23,united kingdom,46,es nan,smart tv,1 month
1003,1004,premium,14,11-08-22,02-07-23,australia,42,es nan,smart tv,1 month
1004,1005,basic,12,10-08-22,02-07-23,germany,46,es nan,laptop,1 month
1005,1006,premium,10,31-07-22,03-07-23,france,51,es nan,smart tv,1 month
1006,1007,basic,12,17-07-22,30-06-23,brazil,35,es nan,smart tv,1 month
1007,1008,standard,10,15-07-22,02-07-23,mexico,34,es nan,smartphone,1 month
1008,1009,standard,14,05-07-22,02-07-23,spain,31,es nan,laptop,1 month
1009,1010,basic,12,01-07-22,03-07-23,italy,36,es nan,tablet,1 month
1010,1011,premium,15,01-07-22,30-06-23,spain,28,es nan,smart tv,1 month
1011,1012,basic,15,26-06-22,01-07-23,spain,29,es nan,smartphone,1 month
1012,1013,standard,12,27-06-22,02-07-23,united states,42,es nan,smart tv,1 month
1013,1014,premium,10,28-06-22,02-07-23,canada,35,es nan,smartphone,1 month
1014,1015,basic,12,28-06-22,30-06-23,united states,32,es nan,laptop,1 month
1015,1016,premium,10,29-06-22,01-07-23,united states,43,es nan,tablet,1 month
1016,1017,basic,10,26-06-22,02-07-23,canada,29,es nan,smartphone,1 month
1017,1018,standard,13,26-06-22,02-07-23,united kingdom,35,es nan,tablet,1 month
1018,1019,standard,14,24-06-22,30-06-23,australia,27,es nan,tablet,1 month
1019,1020,basic,13,21-06-22,01-07-23,germany,38,es nan,tablet,1 month
1020,1021,premium,13,22-06-22,03-07-23,france,33,es nan,smart tv,1 month
1021,1022,basic,11,18-06-22,02-07-23,brazil,48,es nan,laptop,1 month
1022,1023,standard,10,18-06-22,02-07-23,mexico,51,es nan,laptop,1 month
1023,1024,premium,10,20-06-22,01-07-23,spain,40,es nan,smartphone,1 month
1024,1025,basic,13,23-06-22,03-07-23,italy,28,es nan,smartphone,1 month
1025,1026,premium,10,26-06-22,01-07-23,spain,46,es nan,laptop,1 month
1026,1027,basic,12,02-07-22,01-07-23,spain,28,es nan,tablet,1 month
1027,1028,standard,12,04-07-22,01-07-23,united states,47,es nan,tablet,1 month
1028,1029,standard,10,07-07-22,02-07-23,canada,47,es nan,smartphone,1 month
1029,1030,basic,13,14-07-22,01-07-23,united states,50,es nan,smartphone,1 month
1030,1031,premium,13,20-07-22,01-07-23,united states,50,es nan,smart tv,1 month
1031,1032,basic,15,23-07-22,02-07-23,canada,29,es nan,smartphone,1 month
1032,1033,standard,15,30-07-22,01-07-23,united kingdom,38,es nan,tablet,1 month
1033,1034,premium,11,12-08-22,03-07-23,australia,40,es nan,tablet,1 month
1034,1035,basic,14,14-08-22,01-07-23,germany,43,es nan,smartphone,1 month
1035,1036,premium,14,22-08-22,04-07-23,france,27,es nan,smartphone,1 month
1036,1037,basic,10,29-08-22,30-06-23,brazil,37,es nan,tablet,1 month
1037,1038,standard,12,02-09-22,03-07-23,mexico,30,es nan,smartphone,1 month
1038,1039,standard,13,03-09-22,01-07-23,spain,50,es nan,laptop,1 month
1039,1040,basic,11,04-09-22,04-07-23,italy,51,es nan,smartphone,1 month
1040,1041,premium,13,06-09-22,01-07-23,spain,37,es nan,laptop,1 month
1041,1042,basic,14,10-09-22,02-07-23,spain,35,es nan,tablet,1 month
1042,1043,standard,12,20-09-22,01-07-23,united states,35,es nan,tablet,1 month
1043,1044,premium,11,26-09-22,03-07-23,canada,46,es nan,tablet,1 month
1044,1045,basic,13,04-10-22,01-07-23,united states,27,es nan,tablet,1 month
1045,1046,basic,13,06-10-22,03-07-23,united states,27,es nan,laptop,1 month
1046,1047,basic,13,07-10-22,01-07-23,canada,39,es nan,laptop,1 month
1047,1048,standard,15,08-10-22,03-07-23,united kingdom,51,es nan,tablet,1 month
1048,1049,premium,14,09-10-22,01-07-23,australia,41,es nan,smartphone,1 month
1049,1050,basic,15,10-10-22,03-07-23,germany,30,es nan,smart tv,1 month
1050,1051,basic,11,10-10-22,30-06-23,france,46,es nan,laptop,1 month
1051,1052,premium,14,14-10-22,02-07-23,brazil,31,es nan,tablet,1 month
1052,1053,standard,13,15-10-22,01-07-23,mexico,49,es nan,smartphone,1 month
1053,1054,standard,12,17-10-22,03-07-23,spain,39,es nan,tablet,1 month
1054,1055,basic,11,23-10-22,01-07-23,italy,47,es nan,smartphone,1 month
1055,1056,premium,15,27-10-22,02-07-23,spain,36,es nan,tablet,1 month
1056,1057,standard,14,29-10-22,02-07-23,spain,42,es nan,tablet,1 month
1057,1058,basic,15,05-11-22,02-07-23,united states,28,es nan,smart tv,1 month
1058,1059,standard,15,07-11-22,02-07-23,canada,43,es nan,tablet,1 month
1059,1060,premium,10,08-11-22,02-07-23,united states,50,es nan,laptop,1 month
1060,1061,basic,15,09-11-22,01-07-23,united states,30,es nan,tablet,1 month
1061,1062,premium,10,10-11-22,03-07-23,canada,34,es nan,laptop,1 month
1062,1063,standard,13,02-11-22,03-07-23,united kingdom,35,es nan,laptop,1 month
1063,1064,basic,11,31-10-22,02-07-23,australia,29,es nan,tablet,1 month
1064,1065,standard,15,29-10-22,02-07-23,germany,33,es nan,smart tv,1 month
1065,1066,premium,12,22-10-22,03-07-23,france,47,es nan,laptop,1 month
1066,1067,basic,14,20-10-22,02-07-23,brazil,32,es nan,tablet,1 month
1067,1068,standard,15,21-10-22,04-07-23,mexico,34,es nan,tablet,1 month
1068,1069,premium,13,10-10-22,02-07-23,spain,46,es nan,smart tv,1 month
1069,1070,basic,15,06-09-22,03-07-23,italy,31,es nan,tablet,1 month
1070,1071,premium,12,06-09-22,03-07-23,spain,40,es nan,tablet,1 month
1071,1072,basic,11,13-08-22,03-07-23,spain,38,es nan,tablet,1 month
1072,1073,standard,11,13-08-22,01-07-23,united states,31,es nan,smart tv,1 month
1073,1074,standard,12,13-08-22,02-07-23,canada,46,es nan,smartphone,1 month
1074,1075,basic,11,06-08-22,03-07-23,united states,43,es nan,smart tv,1 month
1075,1076,premium,15,06-08-22,03-07-23,united states,38,es nan,laptop,1 month
1076,1077,basic,15,22-07-22,30-06-23,canada,38,es nan,laptop,1 month
1077,1078,standard,14,17-07-22,02-07-23,united kingdom,27,es nan,laptop,1 month
1078,1079,premium,12,09-07-22,02-07-23,australia,49,es nan,tablet,1 month
1079,1080,basic,11,04-07-22,03-07-23,germany,33,es nan,smartphone,1 month
1080,1081,premium,10,27-06-22,30-06-23,france,40,es nan,smartphone,1 month
1081,1082,basic,13,28-06-22,02-07-23,brazil,27,es nan,tablet,1 month
1082,1083,standard,12,28-06-22,02-07-23,mexico,28,es nan,laptop,1 month
1083,1084,standard,10,29-06-22,03-07-23,spain,30,es nan,smartphone,1 month
1084,1085,basic,10,29-06-22,30-06-23,italy,33,es nan,smartphone,1 month
1085,1086,premium,15,26-06-22,01-07-23,spain,51,es nan,tablet,1 month
1086,1087,basic,11,26-06-22,03-07-23,spain,51,es nan,tablet,1 month
1087,1088,standard,10,26-06-22,02-07-23,united states,50,es nan,smartphone,1 month
1088,1089,premium,14,24-06-22,30-06-23,canada,46,es nan,tablet,1 month
1089,1090,basic,14,25-06-22,02-07-23,united states,31,es nan,smart tv,1 month
1090,1091,premium,12,20-06-22,03-07-23,united states,46,es nan,smartphone,1 month
1091,1092,basic,15,21-06-22,02-07-23,canada,41,es nan,smart tv,1 month
1092,1093,standard,12,20-06-22,02-07-23,united kingdom,36,es nan,smartphone,1 month
1093,1094,standard,10,22-06-22,02-07-23,australia,45,es nan,tablet,1 month
1094,1095,basic,10,24-06-22,03-07-23,germany,36,es nan,smartphone,1 month
1095,1096,premium,15,30-06-22,02-07-23,france,28,es nan,smartphone,1 month
1096,1097,basic,13,03-07-22,02-07-23,brazil,45,es nan,smartphone,1 month
1097,1098,standard,10,04-07-22,02-07-23,mexico,39,es nan,smartphone,1 month
1098,1099,premium,13,08-07-22,02-07-23,spain,51,es nan,laptop,1 month
1099,1100,basic,10,19-07-22,01-07-23,italy,37,es nan,laptop,1 month
1100,1101,premium,11,21-07-22,01-07-23,spain,33,es nan,tablet,1 month
1101,1102,basic,15,27-07-22,03-07-23,spain,32,es nan,smartphone,1 month
1102,1103,standard,14,02-08-22,01-07-23,united states,49,es nan,tablet,1 month
1103,1104,standard,10,09-08-22,03-07-23,canada,37,es nan,smart tv,1 month
1104,1105,basic,15,21-08-22,01-07-23,united states,39,es nan,tablet,1 month
1105,1106,premium,14,29-08-22,04-07-23,united states,37,es nan,smart tv,1 month
1106,1107,basic,15,31-08-22,01-07-23,canada,36,es nan,smart tv,1 month
1107,1108,standard,10,02-09-22,03-07-23,united kingdom,34,es nan,laptop,1 month
1108,1109,premium,13,04-09-22,01-07-23,australia,51,es nan,smartphone,1 month
1109,1110,basic,13,05-09-22,04-07-23,germany,41,es nan,tablet,1 month
1110,1111,premium,13,10-09-22,01-07-23,france,51,es nan,smart tv,1 month
1111,1112,basic,15,13-09-22,03-07-23,brazil,31,es nan,tablet,1 month
1112,1113,standard,13,20-09-22,01-07-23,mexico,44,es nan,laptop,1 month
1113,1114,standard,15,01-10-22,03-07-23,spain,50,es nan,smart tv,1 month
1114,1115,basic,14,03-10-22,01-07-23,italy,33,es nan,laptop,1 month
1115,1116,premium,11,06-10-22,04-07-23,spain,44,es nan,laptop,1 month
1116,1117,basic,15,08-10-22,01-07-23,spain,42,es nan,tablet,1 month
1117,1118,standard,13,09-10-22,03-07-23,united states,35,es nan,smart tv,1 month
1118,1119,premium,12,10-10-22,02-07-23,canada,48,es nan,smartphone,1 month
1119,1120,basic,13,10-10-22,04-07-23,united states,51,es nan,smartphone,1 month
1120,1121,basic,15,12-10-22,01-07-23,united states,44,es nan,smart tv,1 month
1121,1122,basic,11,14-10-22,02-07-23,canada,37,es nan,smartphone,1 month
1122,1123,standard,15,15-10-22,02-07-23,united kingdom,35,es nan,laptop,1 month
1123,1124,premium,11,17-10-22,03-07-23,australia,32,es nan,laptop,1 month
1124,1125,basic,15,19-10-22,02-07-23,germany,46,es nan,tablet,1 month
1125,1126,basic,14,25-10-22,02-07-23,france,39,es nan,laptop,1 month
1126,1127,premium,11,26-10-22,02-07-23,brazil,33,es nan,tablet,1 month
1127,1128,standard,10,05-11-22,03-07-23,mexico,42,es nan,tablet,1 month
1128,1129,standard,14,07-11-22,03-07-23,spain,37,es nan,smartphone,1 month
1129,1130,basic,14,08-11-22,03-07-23,italy,27,es nan,smart tv,1 month
1130,1131,premium,14,09-11-22,02-07-23,spain,34,es nan,laptop,1 month
1131,1132,standard,13,06-11-22,03-07-23,spain,51,es nan,laptop,1 month
1132,1133,basic,12,04-11-22,03-07-23,united states,42,es nan,laptop,1 month
1133,1134,standard,13,03-11-22,05-07-23,canada,46,es nan,smart tv,1 month
1134,1135,premium,13,23-10-22,02-07-23,united states,36,es nan,laptop,1 month
1135,1136,basic,14,24-10-22,04-07-23,united states,46,es nan,smartphone,1 month
1136,1137,premium,13,23-10-22,04-07-23,canada,51,es nan,smart tv,1 month
1137,1138,standard,12,21-10-22,04-07-23,united kingdom,45,es nan,smartphone,1 month
1138,1139,basic,14,11-09-22,02-07-23,australia,33,es nan,smartphone,1 month
1139,1140,standard,10,09-09-22,03-07-23,germany,31,es nan,smart tv,1 month
1140,1141,premium,12,22-08-22,03-07-23,france,48,es nan,smart tv,1 month
1141,1142,basic,13,21-08-22,04-07-23,brazil,47,es nan,laptop,1 month
1142,1143,standard,13,15-08-22,01-07-23,mexico,43,es nan,smart tv,1 month
1143,1144,premium,14,14-08-22,03-07-23,spain,39,es nan,tablet,1 month
1144,1145,basic,11,09-08-22,03-07-23,italy,46,es nan,smart tv,1 month
1145,1146,premium,12,04-08-22,04-07-23,spain,46,es nan,smartphone,1 month
1146,1147,basic,11,27-07-22,01-07-23,spain,40,es nan,tablet,1 month
1147,1148,standard,12,11-07-22,02-07-23,united states,38,es nan,smartphone,1 month
1148,1149,standard,13,09-07-22,03-07-23,canada,48,es nan,tablet,1 month
1149,1150,basic,15,01-07-22,03-07-23,united states,38,es nan,tablet,1 month
1150,1151,premium,12,30-06-22,01-07-23,united states,43,es nan,laptop,1 month
1151,1152,basic,11,29-06-22,02-07-23,canada,29,es nan,smartphone,1 month
1152,1153,standard,15,29-06-22,03-07-23,united kingdom,32,es nan,laptop,1 month
1153,1154,premium,10,30-06-22,03-07-23,australia,32,es nan,laptop,1 month
1154,1155,basic,10,30-06-22,30-06-23,germany,49,es nan,laptop,1 month
1155,1156,premium,14,26-06-22,02-07-23,france,51,es nan,laptop,1 month
1156,1157,basic,14,27-06-22,03-07-23,brazil,32,es nan,smart tv,1 month
1157,1158,standard,12,25-06-22,02-07-23,mexico,35,es nan,smart tv,1 month
1158,1159,standard,15,25-06-22,01-07-23,spain,41,es nan,laptop,1 month
1159,1160,basic,12,20-06-22,03-07-23,italy,43,es nan,smart tv,1 month
1160,1161,premium,12,21-06-22,03-07-23,spain,41,es nan,smartphone,1 month
1161,1162,basic,10,21-06-22,02-07-23,spain,51,es nan,smart tv,1 month
1162,1163,standard,13,22-06-22,03-07-23,united states,47,es nan,smart tv,1 month
1163,1164,premium,15,23-06-22,02-07-23,canada,39,es nan,smart tv,1 month
1164,1165,basic,15,27-06-22,03-07-23,united states,51,es nan,smartphone,1 month
1165,1166,premium,13,02-07-22,02-07-23,united states,39,es nan,tablet,1 month
1166,1167,basic,12,03-07-22,02-07-23,canada,45,es nan,tablet,1 month
1167,1168,standard,13,05-07-22,02-07-23,united kingdom,42,es nan,laptop,1 month
1168,1169,standard,13,15-07-22,02-07-23,australia,48,es nan,smartphone,1 month
1169,1170,basic,11,20-07-22,02-07-23,germany,33,es nan,smart tv,1 month
1170,1171,premium,14,27-07-22,02-07-23,france,47,es nan,smartphone,1 month
1171,1172,basic,11,29-07-22,04-07-23,brazil,51,es nan,smart tv,1 month
1172,1173,standard,11,03-08-22,01-07-23,mexico,27,es nan,smartphone,1 month
1173,1174,premium,11,18-08-22,04-07-23,spain,44,es nan,laptop,1 month
1174,1175,basic,12,23-08-22,02-07-23,italy,41,es nan,laptop,1 month
1175,1176,premium,11,27-08-22,05-07-23,spain,37,es nan,smart tv,1 month
1176,1177,basic,15,01-09-22,02-07-23,spain,48,es nan,tablet,1 month
1177,1178,standard,12,03-09-22,04-07-23,united states,30,es nan,smart tv,1 month
1178,1179,standard,14,05-09-22,02-07-23,canada,44,es nan,smartphone,1 month
1179,1180,basic,14,09-09-22,04-07-23,united states,34,es nan,smart tv,1 month
1180,1181,premium,15,11-09-22,01-07-23,united states,40,es nan,laptop,1 month
1181,1182,basic,14,17-09-22,04-07-23,canada,28,es nan,smartphone,1 month
1182,1183,standard,15,19-09-22,02-07-23,united kingdom,44,es nan,tablet,1 month
1183,1184,premium,13,28-09-22,03-07-23,australia,38,es nan,laptop,1 month
1184,1185,basic,14,06-10-22,02-07-23,germany,49,es nan,smart tv,1 month
1185,1186,premium,13,07-10-22,05-07-23,france,32,es nan,smart tv,1 month
1186,1187,basic,14,09-10-22,01-07-23,brazil,47,es nan,smart tv,1 month
1187,1188,standard,10,10-10-22,03-07-23,mexico,44,es nan,tablet,1 month
1188,1189,standard,12,11-10-22,03-07-23,spain,33,es nan,smartphone,1 month
1189,1190,basic,15,12-10-22,04-07-23,italy,32,es nan,laptop,1 month
1190,1191,premium,12,13-10-22,01-07-23,spain,27,es nan,smartphone,1 month
1191,1192,basic,11,14-10-22,03-07-23,spain,37,es nan,laptop,1 month
1192,1193,standard,14,16-10-22,03-07-23,united states,34,es nan,tablet,1 month
1193,1194,premium,15,19-10-22,04-07-23,canada,40,es nan,smart tv,1 month
1194,1195,basic,12,23-10-22,02-07-23,united states,45,es nan,smart tv,1 month
1195,1196,basic,13,24-10-22,03-07-23,united states,29,es nan,tablet,1 month
1196,1197,basic,14,25-10-22,03-07-23,canada,35,es nan,smart tv,1 month
1197,1198,standard,10,01-11-22,04-07-23,united kingdom,38,es nan,laptop,1 month
1198,1199,premium,11,02-11-22,04-07-23,australia,48,es nan,smart tv,1 month
1199,1200,basic,12,04-11-22,06-07-23,germany,36,es nan,smartphone,1 month
1200,1201,basic,10,06-11-22,03-07-23,france,41,es nan,smart tv,1 month
1201,1202,premium,15,06-11-22,03-07-23,brazil,27,es nan,smart tv,1 month
1202,1203,standard,12,04-11-22,04-07-23,mexico,41,es nan,smart tv,1 month
1203,1204,standard,13,30-10-22,05-07-23,spain,42,es nan,laptop,1 month
1204,1205,basic,12,27-10-22,03-07-23,italy,40,es nan,laptop,1 month
1205,1206,premium,13,23-10-22,04-07-23,spain,32,es nan,smart tv,1 month
1206,1207,standard,12,23-10-22,04-07-23,spain,33,es nan,smart tv,1 month
1207,1208,basic,11,24-09-22,04-07-23,united states,34,es nan,smartphone,1 month
1208,1209,standard,11,22-09-22,02-07-23,canada,29,es nan,tablet,1 month
1209,1210,premium,14,06-09-22,03-07-23,united states,50,es nan,smart tv,1 month
1210,1211,basic,10,23-08-22,04-07-23,united states,29,es nan,laptop,1 month
1211,1212,premium,13,21-08-22,04-07-23,canada,40,es nan,tablet,1 month
1212,1213,standard,10,16-08-22,02-07-23,united kingdom,27,es nan,smart tv,1 month
1213,1214,basic,10,09-08-22,03-07-23,australia,51,es nan,smartphone,1 month
1214,1215,standard,13,04-08-22,03-07-23,germany,41,es nan,laptop,1 month
1215,1216,premium,15,28-07-22,04-07-23,france,28,es nan,tablet,1 month
1216,1217,basic,12,12-07-22,01-07-23,brazil,42,es nan,laptop,1 month
1217,1218,standard,13,11-07-22,03-07-23,mexico,40,es nan,laptop,1 month
1218,1219,premium,12,06-07-22,04-07-23,spain,48,es nan,smartphone,1 month
1219,1220,basic,13,01-07-22,03-07-23,italy,28,es nan,smart tv,1 month
1220,1221,premium,15,02-07-22,01-07-23,spain,40,es nan,smart tv,1 month
1221,1222,basic,15,30-06-22,03-07-23,spain,33,es nan,tablet,1 month
1222,1223,standard,12,30-06-22,03-07-23,united states,33,es nan,smartphone,1 month
1223,1224,standard,15,30-06-22,03-07-23,canada,47,es nan,smartphone,1 month
1224,1225,basic,13,30-06-22,01-07-23,united states,50,es nan,smart tv,1 month
1225,1226,premium,15,29-06-22,03-07-23,united states,38,es nan,smartphone,1 month
1226,1227,basic,15,27-06-22,04-07-23,canada,36,es nan,tablet,1 month
1227,1228,standard,15,26-06-22,03-07-23,united kingdom,38,es nan,tablet,1 month
1228,1229,premium,12,24-06-22,01-07-23,australia,49,es nan,smartphone,1 month
1229,1230,basic,12,25-06-22,03-07-23,germany,40,es nan,smart tv,1 month
1230,1231,premium,13,24-06-22,03-07-23,france,51,es nan,tablet,1 month
1231,1232,basic,11,22-06-22,03-07-23,brazil,42,es nan,smartphone,1 month
1232,1233,standard,13,23-06-22,03-07-23,mexico,41,es nan,smartphone,1 month
1233,1234,standard,12,25-06-22,03-07-23,spain,48,es nan,smartphone,1 month
1234,1235,basic,13,29-06-22,03-07-23,italy,39,es nan,tablet,1 month
1235,1236,premium,15,01-07-22,02-07-23,spain,35,es nan,tablet,1 month
1236,1237,basic,11,05-07-22,02-07-23,spain,32,es nan,tablet,1 month
1237,1238,standard,12,12-07-22,04-07-23,united states,28,es nan,smartphone,1 month
1238,1239,premium,11,16-07-22,02-07-23,canada,27,es nan,laptop,1 month
1239,1240,basic,11,20-07-22,04-07-23,united states,30,es nan,laptop,1 month
1240,1241,premium,14,28-07-22,02-07-23,united states,47,es nan,laptop,1 month
1241,1242,basic,14,31-07-22,05-07-23,canada,49,es nan,tablet,1 month
1242,1243,standard,14,14-08-22,02-07-23,united kingdom,43,es nan,smartphone,1 month
1243,1244,standard,12,16-08-22,04-07-23,australia,42,es nan,tablet,1 month
1244,1245,basic,14,18-08-22,03-07-23,germany,29,es nan,smartphone,1 month
1245,1246,premium,15,27-08-22,05-07-23,france,35,es nan,smartphone,1 month
1246,1247,basic,13,01-09-22,02-07-23,brazil,41,es nan,smartphone,1 month
1247,1248,standard,13,03-09-22,05-07-23,mexico,47,es nan,smart tv,1 month
1248,1249,premium,14,07-09-22,03-07-23,spain,28,es nan,smart tv,1 month
1249,1250,basic,10,08-09-22,04-07-23,italy,44,es nan,smartphone,1 month
1250,1251,premium,10,14-09-22,03-07-23,spain,28,es nan,tablet,1 month
1251,1252,basic,11,15-09-22,05-07-23,spain,51,es nan,laptop,1 month
1252,1253,standard,11,27-09-22,02-07-23,united states,48,es nan,laptop,1 month
1253,1254,standard,14,30-09-22,04-07-23,canada,49,es nan,tablet,1 month
1254,1255,basic,10,02-10-22,04-07-23,united states,50,es nan,smart tv,1 month
1255,1256,premium,13,03-10-22,05-07-23,united states,43,es nan,laptop,1 month
1256,1257,basic,14,05-10-22,01-07-23,canada,32,es nan,smart tv,1 month
1257,1258,standard,15,10-10-22,03-07-23,united kingdom,42,es nan,tablet,1 month
